player_name,team,season,Primary_Position,minutes_played,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_misc_Fld,Performance_misc_Off,Gls90,Ast90,G_minus_PK90,G_plus_A_minus_PK90,Fld90,Off90,Crosses90,PCA_raw,Offensive_Score,Rank
Castrin,Sevilla,2025-2026,DF,1277,1,0,1,1,13,1,0.07047768206734534,0.0,0.07047768206734534,0.07047768206734534,0.9162098668754894,0.07047768206734534,0.07047768206734534,-0.2916449873741307,46.666666666666664,81
Nobel Mendy,Rayo Vallecano,2025-2026,DF,1797,2,0,2,2,12,1,0.1001669449081803,0.0,0.1001669449081803,0.1001669449081803,0.6010016694490818,0.05008347245409015,0.3005008347245409,-0.29463535489540393,46.0,82
Clemens Riedel,Espanyol,2025-2026,DF,1396,0,1,1,0,8,2,0.0,0.06446991404011461,0.0,0.06446991404011461,0.5157593123209169,0.12893982808022922,0.19340974212034384,-0.3580887838646085,45.33333333333333,83
Diego Pampín,Levante,2025-2026,DF,534,0,0,0,0,7,0,0.0,0.0,0.0,0.0,1.1797752808988764,0.0,2.359550561797753,-0.3658083183908035,44.666666666666664,84
Eric García,Barcelona,2025-2026,DF,2721,1,1,2,1,24,1,0.0330760749724366,0.0330760749724366,0.0330760749724366,0.0661521499448732,0.7938257993384785,0.0330760749724366,0.46306504961411243,-0.3910391979602627,44.0,85
Domingos Duarte,Getafe,2025-2026,DF,2923,1,1,2,1,24,3,0.03079028395484092,0.03079028395484092,0.03079028395484092,0.06158056790968184,0.7389668149161821,0.09237085186452276,0.0,-0.3986598636024648,43.333333333333336,86
Diego Llorente,Real Betis,2025-2026,DF,1229,1,0,1,1,13,0,0.07323026851098455,0.0,0.07323026851098455,0.07323026851098455,0.951993490642799,0.0,0.07323026851098455,-0.4310976765748079,42.66666666666667,87
Buba Sangaré,Elche,2025-2026,DF,538,0,0,0,0,7,0,0.0,0.0,0.0,0.0,1.1710037174721188,0.0,2.007434944237918,-0.4401892484126816,42.0,88
Javi Rodríguez,Celta Vigo,2025-2026,DF,2558,0,1,1,0,33,1,0.0,0.035183737294761534,0.0,0.035183737294761534,1.1610633307271305,0.035183737294761534,0.035183737294761534,-0.4466533550897581,41.333333333333336,89
Yoel Lago,Celta Vigo,2025-2026,DF,938,0,0,0,0,14,1,0.0,0.0,0.0,0.0,1.3432835820895521,0.09594882729211088,0.0,-0.4658584440425805,40.666666666666664,90
Nacho Vidal,Oviedo,2025-2026,DF,2263,0,0,0,0,27,1,0.0,0.0,0.0,0.0,1.0737958462218293,0.039770216526734424,1.5908086610693768,-0.48233661836194947,40.0,91
Dávid Hancko,Atlético Madrid,2025-2026,DF,2432,0,2,2,0,4,2,0.0,0.07401315789473684,0.0,0.07401315789473684,0.14802631578947367,0.07401315789473684,1.0731907894736843,-0.49589127154642754,39.33333333333333,92
Aitor Paredes,Athletic Club,2025-2026,DF,1630,2,0,2,2,7,0,0.11042944785276074,0.0,0.11042944785276074,0.11042944785276074,0.38650306748466257,0.0,0.05521472392638037,-0.5414599145501543,38.666666666666664,93
Zaid Romero,Getafe,2025-2026,DF,1349,1,0,1,1,12,0,0.06671608598962195,0.0,0.06671608598962195,0.06671608598962195,0.8005930318754633,0.0,0.2668643439584878,-0.5415856045543352,38.0,94
Unai Elgezabal,Levante,2025-2026,DF,958,1,0,1,1,6,0,0.09394572025052192,0.0,0.09394572025052192,0.09394572025052192,0.5636743215031316,0.0,0.0,-0.5537780570653078,37.333333333333336,95
Enzo Boyomo,Osasuna,2025-2026,DF,2542,1,2,3,1,5,0,0.03540519276160504,0.07081038552321008,0.03540519276160504,0.10621557828481511,0.17702596380802518,0.0,0.35405192761605037,-0.57920264591413,36.666666666666664,96
Florian Lejeune,Rayo Vallecano,2025-2026,DF,3230,2,1,3,2,14,1,0.05572755417956657,0.027863777089783284,0.05572755417956657,0.08359133126934985,0.39009287925696595,0.027863777089783284,0.22291021671826627,-0.5993228620771451,36.0,97
Jon Martin,Real Sociedad,2025-2026,DF,2250,2,0,2,2,12,1,0.08,0.0,0.08,0.08,0.48,0.04,0.0,-0.6064353748388077,35.333333333333336,98
Vitor Reis,Girona,2025-2026,DF,3138,1,1,2,1,24,1,0.028680688336520075,0.028680688336520075,0.028680688336520075,0.05736137667304015,0.6883365200764818,0.028680688336520075,0.0,-0.6313483364429752,34.66666666666667,99
Víctor Chust,Elche,2025-2026,DF,2166,1,0,1,1,10,1,0.04155124653739612,0.0,0.04155124653739612,0.04155124653739612,0.41551246537396125,0.04155124653739612,1.4958448753462603,-0.6332817554912712,34.0,100
David Costas,Oviedo,2025-2026,DF,2066,1,0,1,1,10,3,0.04356243949661181,0.0,0.04356243949661181,0.04356243949661181,0.4356243949661181,0.13068731848983542,0.04356243949661181,-0.6554748878430263,33.33333333333333,101
Antonio Raillo,Mallorca,2025-2026,DF,2070,0,1,1,0,15,1,0.0,0.043478260869565216,0.0,0.043478260869565216,0.6521739130434783,0.043478260869565216,0.17391304347826086,-0.6682474655621033,32.666666666666664,102
Valentín Gómez,Real Betis,2025-2026,DF,1882,1,0,1,1,11,1,0.04782146652497343,0.0,0.04782146652497343,0.04782146652497343,0.5260361317747078,0.04782146652497343,0.5738575982996812,-0.6772179698898858,32.0,103
Rafa Marín,Villarreal,2025-2026,DF,1979,1,0,1,1,8,3,0.045477513895907026,0.0,0.045477513895907026,0.045477513895907026,0.3638201111672562,0.1364325416877211,0.0,-0.6829213543517766,31.333333333333336,104
Leandro Cabrera,Espanyol,2025-2026,DF,3330,3,0,3,3,9,1,0.08108108108108109,0.0,0.08108108108108109,0.08108108108108109,0.24324324324324326,0.02702702702702703,0.5405405405405406,-0.6849922320503309,30.666666666666664,105
Nemanja Gudelj,Sevilla,2025-2026,DF,2348,2,0,2,2,11,0,0.07666098807495741,0.0,0.07666098807495741,0.07666098807495741,0.42163543441226575,0.0,0.2683134582623509,-0.7216658741394324,30.0,106
Eric Bailly,Oviedo,2025-2026,DF,1234,1,0,1,1,7,0,0.07293354943273907,0.0,0.07293354943273907,0.07293354943273907,0.5105348460291734,0.0,0.07293354943273907,-0.727504592717577,29.333333333333332,107
Aymeric Laporte,Athletic Club,2025-2026,DF,2058,0,1,1,0,13,1,0.0,0.043731778425655975,0.0,0.043731778425655975,0.5685131195335277,0.043731778425655975,0.08746355685131195,-0.7380596826800145,28.666666666666668,108
Clément Lenglet,Atlético Madrid,2025-2026,DF,1391,0,1,1,0,7,0,0.0,0.06470165348670022,0.0,0.06470165348670022,0.4529115744069015,0.0,0.12940330697340044,-0.7467945715967237,28.000000000000004,109
Antonio Rüdiger,Real Madrid,2025-2026,DF,1490,1,0,1,1,2,2,0.060402684563758385,0.0,0.060402684563758385,0.060402684563758385,0.12080536912751677,0.12080536912751677,0.12080536912751677,-0.7537856203955758,27.333333333333332,110
Ricardo Rodríguez,Real Betis,2025-2026,DF,1547,0,1,1,0,5,0,0.0,0.05817711700064641,0.0,0.05817711700064641,0.29088558500323203,0.0,0.8726567550096961,-0.7643051984989909,26.666666666666668,111
Matias Moreno,Levante,2025-2026,DF,2252,0,0,0,0,23,2,0.0,0.0,0.0,0.0,0.9191829484902309,0.07992895204262877,0.11989342806394317,-0.7669320559564896,26.0,112
Facundo Garcés,Alavés,2025-2026,DF,793,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.34047919293820933,0.22698612862547288,0.11349306431273644,-0.7702937716391167,25.333333333333336,113
Jorge Herrando,Osasuna,2025-2026,DF,1600,0,1,1,0,9,0,0.0,0.056249999999999994,0.0,0.056249999999999994,0.50625,0.0,0.11249999999999999,-0.7847475101937957,24.666666666666668,114
Daniel Vivian,Athletic Club,2025-2026,DF,2564,1,0,1,1,17,1,0.03510140405616225,0.0,0.03510140405616225,0.03510140405616225,0.5967238689547583,0.03510140405616225,0.38611544461778474,-0.7921517284929117,24.0,115
